url,Registration Year,Insurance,Fuel Type,Seats,Kms Driven,RTO,Ownership,Engine Displacement,Transmission,Year of Manufacture,Engine,Power,Top Speed,Drive Type,Fuel,Seating Capacity,Price,Mileage,Length,Engine Type,Displacement,Max Power,Max Torque,No. of Cylinders,Valves Per Cylinder,Valve Configuration,Fuel Supply System,Turbo Charger,Super Charge,Transmission Type,Gearbox,Petrol Mileage ARAI,Petrol Fuel Tank Capacity,Emission Norm Compliance,Front Suspension,Rear Suspension,Shock Absorbers Type,Steering Type,Steering Column,Steering Gear Type,Turning Radius,Front Brake Type,Rear Brake Type,Acceleration,0-100kmph,Width,Height,Ground Clearance Unladen,Wheel Base,Front Tread,Rear Tread,Kerb Weight,No. of Doors,No. of Airbags,Battery Warranty,Petrol Highway Mileage,Gross Weight,Diesel Mileage ARAI,Diesel Fuel Tank Capacity,Ground Clearance (Laden),Global NCAP Safety Rating,Boot Space,Braking (100-0kmph),0-100Kmph (Tested),Quarter Mile (Tested),City driveability (20-80kmph),Braking (80-0 kmph),Ground Clearance,Alloy Wheel Size Front,Alloy Wheel Size Rear,Diesel Highway Mileage,Quarter Mile,Regenerative Braking,Secondary Fuel Type,Alternate Fuel,Range,Battery Capacity,Charging Time DC,Motor Power,Motor Type,Battery Type,Charging Time (D.C),Charging Port,Charging Options,Acceleration 0-100kmph,Charging Time,Fast Charging,LPG Mileage ARAI,LPG Fuel Tank Capacity,Braking (60-0 kmph),Reported Boot Space,3rd Gear (30-80kmph),4th Gear (40-100kmph),Reported Ground Clearance (Unladen),Charging Time AC,"<a href=""/car-faqs/mg-zs-ev/what-is-the-battery-capacity-of-mg-zs-ev-203.html"" class=""bluelink"" title=""Battery Capacity"">Battery Capacity</a>",Charging Time (A.C),Regenerative Braking Levels,Wireless Charging,Charger Type,Charging Time (15 A Plug Point),Charging Time (7.2 kW AC Fast Charger),Charging Time (50 kW DC Fast Charger),Range - Tested,Emission Control System,CNG Mileage ARAI,CNG Fuel Tank Capacity,Boot Space Rear Seat Folding,Petrol Fuel Tank Capacity (Litres),Petrol Mileage WLTP
https://www.cardekho.com/used-car-details/used-Maruti-wagon-r-amt-vxi-cars-Bangalore_e70cde8d-65fa-48d0-925f-bfc019779dab.htm,Mar 2016,Comprehensive,Petrol,5 Seats,"64,523 Kms",Bangalore,First Owner,998 cc,Automatic,2016,998 cc,67 bhp,152  kmph,FWD,Petrol,5.0,₹3.55 Lakh,20.51 kmpl,3599 mm,K10B Petrol Engine,998 cc,67bhp@6000rpm,90Nm@3500rpm,3.0,4.0,DOHC,,No,No,Automatic,5 Speed,20.51 kmpl,35 Litres,BS IV,MacPherson Strut,Isolated Trailing Link,Coil Spring,Power,Tilt & Collapsible,Rack & Pinion,4.6 metres,Ventilated Disc,Drum,18.6 Seconds,18.6 Seconds,1495 mm,1700 mm,165 mm,2400 mm,1295 mm,1290 mm,890 kg,5.0,,,,1350 kg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.cardekho.com/used-car-details/used-Hyundai-grand-i10-magna-at-cars-Bangalore_5776c77d-6878-4535-9f56-2e39e084d40f.htm,Jan 2018,Comprehensive,Petrol,5 Seats,"52,000 Kms",Bangalore,First Owner,1197 cc,Automatic,2017,1197 cc,82 bhp,165  kmph,FWD,Petrol,5.0,₹5.45 Lakh,18.9 kmpl,3765 mm,Kappa VTVT Petrol Engine,1197 cc,82bhp@6000rpm,114Nm@4000rpm,4.0,4.0,DOHC,MPFI,No,No,Automatic,4 Speed,18.9 kmpl,43 Litres,BS IV,MacPherson Strut,Coupled Torsion Beam,Gas Filled,Power,,,4.8 meters,Disc,Drum,12.9 Seconds,12.9 Seconds,1660 mm,1520 mm,165 mm,2425 mm,1479 mm,1493 mm,935 kg,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.cardekho.com/used-car-details/used-Volvo-xc40-t4-r-design-cars-Bangalore_bc833926-cb00-4894-b4f0-2b849beebd7e.htm,Nov 2020,-,Petrol,5 Seats,"61,000 Kms",Bangalore,First Owner,1969 cc,Automatic,2020,1969 cc,187.40 bhp,180  kmph,FWD,Petrol,5.0,₹5.75 Lakh,,4425 mm,2.0 litre petrol Engine,1969 cc,187.40bhp,300Nm,4.0,4.0,,,,,Automatic,8 Speed,,54 Litres,BS VI,sophisticated suspension,sophisticated suspension,,Power,Tilt & Telescopic,Rack and Pinion,,Ventilated Disc,Ventilated Disc,,,2034 mm,1652 mm,211 mm,2702 mm,1601 mm,1626 mm,1640 kg,5.0,,,,,,,,,,,,,,,211mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.cardekho.com/used-car-details/used-Mg-hector-sharp-dct-cars-Bangalore_9f9771cc-4f93-472a-82de-04230faea858.htm,Nov 2019,Comprehensive,Petrol,5 Seats,"77,000 Kms",Bangalore,Second Owner,1451 cc,Automatic,2019,1451 cc,141 bhp,,FWD,,5.0,₹5.25 Lakh,13.96 kmpl,4655 mm,,1451 cc,141bhp@5000rpm,250Nm@1600-3600rpm,4.0,4.0,,,Yes,,Automatic,6 Speed,13.96 kmpl,60 Litres,BS VI,Front Macpherson Strut with Stabilizer bar,Semi Independent Helical Spring Torsion Beam,,,Tilt & Telescopic,Rack & Pinion,,Disc,Disc,,,1835 mm,1760 mm,183 mm,2750 mm,,,1800 kg,5.0,,,,,,,,,,,,,,,183mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.cardekho.com/used-car-details/used-Jeep-compass-20-sport-plus-bsiv-cars-Bangalore_9458383f-2405-412b-b468-ec79edec7625.htm,Dec 2019,Comprehensive,Diesel,5 Seats,"29,000 Kms",Bangalore,First Owner,1956 cc,Manual,2019,1956 cc,170 bhp,,4X2,,5.0,₹42 Lakh,17.1 kmpl,4395 mm,2.0-Litre 4-Cyl Multijet,1956 cc,170bhp@3750rpm,350Nm@1750-2500rpm,4.0,4.0,DOHC,CRDI,Yes,No,Manual,6 Speed,,,BS IV,McPherson Strut with Lower Control Arm Disc,Multi Link Suspension with Strut Assembly,,power,Tilt & Telescopic,Rack & Pinion,,Disc,Discs,,,1818 mm,1640 mm,178 mm,2636 mm,,,1537 s kg,5.0,,,,,17.1 kmpl,60 Litres,,,,,,,,,178mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.cardekho.com/used-car-details/used-Toyota-innova-hycross-zx-hybrid-cars-Bangalore_686d931b-bab5-4a60-9721-330059eaa6ca.htm,May 2023,-,Petrol,7 Seats,"36,923 Kms",Bangalore,First Owner,1987 cc,Automatic,2023,1987 cc,183.72 bhp,170  kmph,FWD,Petrol,7.0,₹3.80 Lakh,,4755 mm,2.0 TNGA 5th Generation in-line VVTi,1987 cc,183.72bhp@6600rpm,188Nm@4398-5196rpm,4.0,4.0,DOHC,,,,Automatic,e-Drive,23.24 kmpl,52 Litres,BS VI 2.0,MacPherson Strut suspension,Rear twist beam,,Electric,Tilt & Telescopic,,,Disc,Disc,,,1850 mm,1790 mm,,2850 mm,,,,5.0,6.0,,,,,,,,,40.30 s,10.13 s,,6.43 s,25.21 s,,18 Inch,18 Inch,,,,Electric,,,,,,,168 cell Ni-MH,,,,,,,,,,300 Litres,,,,,,,,,,,,,,,,,,,
https://www.cardekho.com/used-car-details/used-Kia-seltos-htx-diesel-at-cars-Bangalore_97e1d439-398d-4534-ad1b-725540be4f49.htm,Nov 2022,Comprehensive,Diesel,5 Seats,"29,009 Kms",Bangalore,First Owner,1493 cc,Automatic,2022,1493 cc,113.43 bhp,,FWD,Diesel,5.0,₹17 Lakh,,4315 mm,1.5 L CRDi VGT,1493 cc,113.43bhp@4000rpm,250Nm@1500-2750rpm,4.0,4.0,,CRDi,Yes,,Automatic,6-Speed,,,BS VI,McPherson Strut with Coil Spring,Coupled Torsion Beam Axle with Coil Spring,,Electric,Tilt & Telescopic,,,Disc,Disc,,,1800 mm,1645 mm,,2610 mm,,,1468 kg,5.0,6.0,,,,,50 Litres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.cardekho.com/buy-used-car-details/used-Hyundai-i10-magna-12-cars-Bangalore_532891f6-31f2-4912-94db-8f787991d128.htm,Aug 2012,Comprehensive,Petrol,5 Seats,"88,696 Kms",Bangalore,First Owner,1197 cc,Manual,2012,1197 cc,78.9 bhp,,FWD,Petrol,5.0,₹7.60 Lakh,20.36 kmpl,3585 mm,Petrol Engine,1197 cc,78.9bhp@6000rpm,111.7Nm@4000rpm,4.0,4.0,DOHC,MPFI,No,No,Manual,5 Speed,20.36 kmpl,35 Litres,BSIV,McPherson Strut With Coil Spring,Coupled Torsion Beam Axle With Coil Spring,,Power,,Rack & Pinion,,Ventilated Disc,Drum,,,1595 mm,1550 mm,165 mm,2380 mm,1400 mm,1385 mm,930 kg,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.cardekho.com/buy-used-car-details/used-Maruti-alto-k10-vxi-cars-Bangalore_702c49ab-4d6a-438e-a3e5-c51fc0c594c2.htm,May 2016,Comprehensive,Petrol,5 Seats,"75,146 Kms",Bangalore,Second Owner,998 cc,Manual,2016,998 cc,67.05 bhp,145  kmph,FWD,Petrol,5.0,₹12 Lakh,23.95 kmpl,3545 mm,K Series Petrol Engine,998 cc,67.05bhp@6000rpm,90Nm@3500rpm,3.0,4.0,DOHC,MPFi,No,No,Manual,5 Speed,23.95 kmpl,35 Litres,BS IV,MacPherson Strut,3 Link Rigid,,Power,Adjustable,Rack & Pinion,4.6 metres,Ventilated Disc,Drum,13.3 Seconds,13.3 Seconds,1515 mm,1475 mm,160 mm,2360 mm,1295 mm,1290 mm,779 kg,5.0,1.0,,,1210 kg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.cardekho.com/buy-used-car-details/used-Maruti-alto-k10-vxi-cars-Bangalore_54c4b6fc-f884-473a-80b0-d5dfad29b586.htm,Nov 2017,Comprehensive,Petrol,5 Seats,"79,603 Kms",Bangalore,Third Owner,998 cc,Manual,2017,998 cc,67.05 bhp,145  kmph,FWD,Petrol,5.0,,23.95 kmpl,3545 mm,K Series Petrol Engine,998 cc,67.05bhp@6000rpm,90Nm@3500rpm,3.0,4.0,DOHC,MPFi,No,No,Manual,5 Speed,23.95 kmpl,35 Litres,BS IV,MacPherson Strut,3 Link Rigid,,Power,Adjustable,Rack & Pinion,4.6 metres,Ventilated Disc,Drum,13.3 Seconds,13.3 Seconds,1515 mm,1475 mm,160 mm,2360 mm,1295 mm,1290 mm,779 kg,5.0,1.0,,,1210 kg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.cardekho.com/used-car-details/used-Toyota-innova-hycross-zx-hybrid-cars-Bangalore_686d931b-bab5-4a60-9721-330059eaa6ca.htm,May 2023,-,Petrol,7 Seats,"36,923 Kms",Bangalore,First Owner,1987 cc,Automatic,2023,1987 cc,183.72 bhp,170  kmph,FWD,Petrol,7.0,,,4755 mm,2.0 TNGA 5th Generation in-line VVTi,1987 cc,183.72bhp@6600rpm,188Nm@4398-5196rpm,4.0,4.0,DOHC,,,,Automatic,e-Drive,23.24 kmpl,52 Litres,BS VI 2.0,MacPherson Strut suspension,Rear twist beam,,Electric,Tilt & Telescopic,,,Disc,Disc,,,1850 mm,1790 mm,,2850 mm,,,,5.0,6.0,,,,,,,,,40.30 s,10.13 s,,6.43 s,25.21 s,,18 Inch,18 Inch,,,,Electric,,,,,,,168 cell Ni-MH,,,,,,,,,,300 Litres,,,,,,,,,,,,,,,,,,,
https://www.cardekho.com/used-car-details/used-Kia-seltos-htx-diesel-at-cars-Bangalore_97e1d439-398d-4534-ad1b-725540be4f49.htm,Nov 2022,Comprehensive,Diesel,5 Seats,"29,009 Kms",Bangalore,First Owner,1493 cc,Automatic,2022,1493 cc,113.43 bhp,,FWD,Diesel,5.0,₹3.25 Lakh,,4315 mm,1.5 L CRDi VGT,1493 cc,113.43bhp@4000rpm,250Nm@1500-2750rpm,4.0,4.0,,CRDi,Yes,,Automatic,6-Speed,,,BS VI,McPherson Strut with Coil Spring,Coupled Torsion Beam Axle with Coil Spring,,Electric,Tilt & Telescopic,,,Disc,Disc,,,1800 mm,1645 mm,,2610 mm,,,1468 kg,5.0,6.0,,,,,50 Litres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.cardekho.com/buy-used-car-details/used-Hyundai-i10-magna-12-cars-Bangalore_532891f6-31f2-4912-94db-8f787991d128.htm,Aug 2012,Comprehensive,Petrol,5 Seats,"88,696 Kms",Bangalore,First Owner,1197 cc,Manual,2012,1197 cc,78.9 bhp,,FWD,Petrol,5.0,₹3.99 Lakh,20.36 kmpl,3585 mm,Petrol Engine,1197 cc,78.9bhp@6000rpm,111.7Nm@4000rpm,4.0,4.0,DOHC,MPFI,No,No,Manual,5 Speed,20.36 kmpl,35 Litres,BSIV,McPherson Strut With Coil Spring,Coupled Torsion Beam Axle With Coil Spring,,Power,,Rack & Pinion,,Ventilated Disc,Drum,,,1595 mm,1550 mm,165 mm,2380 mm,1400 mm,1385 mm,930 kg,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.cardekho.com/buy-used-car-details/used-Maruti-alto-k10-vxi-cars-Bangalore_702c49ab-4d6a-438e-a3e5-c51fc0c594c2.htm,May 2016,Comprehensive,Petrol,5 Seats,"75,146 Kms",Bangalore,Second Owner,998 cc,Manual,2016,998 cc,67.05 bhp,145  kmph,FWD,Petrol,5.0,₹3.95 Lakh,23.95 kmpl,3545 mm,K Series Petrol Engine,998 cc,67.05bhp@6000rpm,90Nm@3500rpm,3.0,4.0,DOHC,MPFi,No,No,Manual,5 Speed,23.95 kmpl,35 Litres,BS IV,MacPherson Strut,3 Link Rigid,,Power,Adjustable,Rack & Pinion,4.6 metres,Ventilated Disc,Drum,13.3 Seconds,13.3 Seconds,1515 mm,1475 mm,160 mm,2360 mm,1295 mm,1290 mm,779 kg,5.0,1.0,,,1210 kg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.cardekho.com/buy-used-car-details/used-Maruti-alto-k10-vxi-cars-Bangalore_54c4b6fc-f884-473a-80b0-d5dfad29b586.htm,Nov 2017,Comprehensive,Petrol,5 Seats,"79,603 Kms",Bangalore,Third Owner,998 cc,Manual,2017,998 cc,67.05 bhp,145  kmph,FWD,Petrol,5.0,₹4.99 Lakh,23.95 kmpl,3545 mm,K Series Petrol Engine,998 cc,67.05bhp@6000rpm,90Nm@3500rpm,3.0,4.0,DOHC,MPFi,No,No,Manual,5 Speed,23.95 kmpl,35 Litres,BS IV,MacPherson Strut,3 Link Rigid,,Power,Adjustable,Rack & Pinion,4.6 metres,Ventilated Disc,Drum,13.3 Seconds,13.3 Seconds,1515 mm,1475 mm,160 mm,2360 mm,1295 mm,1290 mm,779 kg,5.0,1.0,,,1210 kg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.cardekho.com/buy-used-car-details/used-Hyundai-i20-12-asta-option-cars-Bangalore_e2e72ee0-5ec3-4604-a93a-e74df1aa2958.htm,Jul 2017,Comprehensive,Petrol,5 Seats,"23,251 Kms",Bangalore,Second Owner,1197 cc,Manual,2017,1197 cc,81.83 bhp,170  kmph,FWD,Petrol,5.0,₹4.80 Lakh,18.6 kmpl,3985 mm,Kappa VTVT Petrol Engine,1197 cc,81.83bhp@6000rpm,114.7Nm@4000rpm,4.0,4.0,DOHC,MPFI,No,No,Manual,5 Speed,18.6 kmpl,45 Litres,BS IV,MacPherson Strut,Coupled Torsion Beam,Gas Filled,Power,Tilt & Telescopic,Rack & Pinion,5.2 metres,Disc,Drum,13.2 Seconds,13.2 Seconds,1734 mm,1505 mm,170 mm,2570 mm,1505 mm,1503 mm,1066 kg,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.cardekho.com/used-car-details/used-Kia-sonet-htk-plus-cars-Bangalore_851a2f1a-0291-4e03-a22a-48254ac1142e.htm,Jun 2023,Third Party,Petrol,5 Seats,"14,990 Kms",Bangalore,First Owner,1197 cc,Manual,2023,1197 cc,81.86 bhp,,2WD,Petrol,5.0,₹3.50 Lakh,18.4 kmpl,3995 mm,SMARTSTREAM G1.2,1197 cc,81.86bhp@6000rpm,115Nm@4200rpm,4.0,4.0,,MPI,No,,Manual,5-Speed,18.4 kmpl,45 Litres,BS VI 2.0,McPherson Strut with Coil Spring,Coupled Torsion Beam Axle with Coil Spring,,Electric,Tilt,,,Disc,Drum,,,1790 mm,1642 mm,,2500 mm,,,,5.0,,,,,,,,,392 Litres,,,,,,,16 Inch,16 Inch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.cardekho.com/used-car-details/used-Ford-ecosport-15-ti-vct-mt-ambiente-cars-Bangalore_8fe7438e-2473-42ae-aa88-a527ef2b8bb3.htm,Apr 2015,Comprehensive,Petrol,5 Seats,"24,000 Kms",Bangalore,First Owner,1499 cc,Manual,2015,1499 cc,110 bhp,182  kmph,FWD,,5.0,₹4.30 Lakh,15.8 kmpl,3999 mm,Ti-VCT Petrol Engine,1499 cc,110bhp@6300rpm,140Nm@4400rpm,4.0,4.0,DOHC,Direct Injection,No,No,Manual,5 Speed,15.8 kmpl,52 Litres,BS IV,McPherson Strut,Twist Beam,Twin Gas & Oil Filled,Power,Tilt & Telescopic Steering,Rack & Pinion,5.3 meters,Ventilated Disc,Drum,16 Seconds,16 Seconds,1765 mm,1708 mm,200 mm,2520 mm,1519 mm,1524 mm,1290s kg,5.0,,,,1740s kg,,,,,,,,,,,200mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.cardekho.com/used-car-details/used-Toyota-innova-crysta-24-gx-8-str-at-cars-Ranga-Reddy_3bc47c26-a816-4b75-9768-a1b5a94613b4.htm,2020,-,Diesel,8 Seats,"40,000 Kms",Ranga reddy,First Owner,2393 cc,Automatic,2020,2393 cc,148 bhp,,RWD,Diesel,8.0,₹4.99 Lakh,,4735 mm,2.4L Diesel Engine,2393 cc,148bhp@3400rpm,360Nm@1400-2600rpm,4.0,4.0,DOHC,CRDi,Yes,,Automatic,6 Speed,,,BS VI,Double Wishbone With Torsion Bar,4-Link with Coil Spring,Coil Spring,Power,Tilt & Telescopic,Rack & Pinion,5.4,Disc,Drum,,,1830 mm,1795 mm,,2750 mm,1540 mm,1540 mm,1875 kg,5.0,3.0,,,2510 kg,12 kmpl,55 Litres,,,,42.51m,14.11s,19.06s @ 116.95kmph,9.30s,26.28m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.cardekho.com/used-car-details/used-Toyota-innova-crysta-24-g-mt-bsiv-cars-Muzaffarnagar_ea62a1ea-b57e-4b8b-972f-a5f31e34c8ea.htm,2017,-,Diesel,7 Seats,"60,000 Kms",Dehradun,First Owner,2393 cc,Manual,2017,2393 cc,147.8 bhp,,RWD,Diesel,7.0,₹3.85 Lakh,,4735 mm,2-GD FTV Engine,2393 cc,147.8bhp@3400rpm,343Nm@1400-2800rpm,4.0,4.0,DOHC,Direct Injection,Yes,No,Manual,5 Speed,,,BS IV,Double Wishbone with Torsion Bar,4 Link,Coil Spring,Power,Tilt & Telescopic,Rack & Pinion,5.4 meters,Disc,Drum,,,1830 mm,1795 mm,178 mm,2750 mm,1540 mm,1540 mm,1805 kg,5.0,,,,2430 kg,13.68 kmpl,55 Litres,178mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.cardekho.com/used-car-details/used-Mg-hector-plus-sharp-pro-7-str-diesel-2023-2025-cars-Pune_a4fae78b-55d6-40c6-bc22-892606efb556.htm,2024,-,Diesel,7 Seats,"20,000 Kms",Pimpri chinchwad,First Owner,1956 cc,Manual,2024,1956 cc,167.67 bhp,195  kmph,FWD,Diesel,7.0,₹4.45 Lakh,15.58 kmpl,4699 mm,2.0L Turbocharged,1956 cc,167.67bhp@3750rpm,350Nm@1750-2500rpm,4.0,4.0,,,Yes,,Manual,6-Speed,,,BS VI 2.0,MacPherson Strut suspension,Rear twist beam,,Electric,Tilt & Telescopic,,,Disc,Disc,,,1835 mm,1760 mm,,2750 mm,,,,5.0,,,,,15.58 kmpl,60 Litres,,,,,,,,,,18 Inch,18 Inch,,,,,,,,,,,,,,,,,,,,,587 Litres,,,,,,,,,,,,,,,,,,,
https://www.cardekho.com/used-car-details/used-Maruti-swift-zxi-bsiv-cars-Dantewada_cecc4f79-8b8a-4bbc-8d92-c0d3c13a7250.htm,2016,-,Petrol,5 Seats,"70,000 Kms",Dantewada,First Owner,1197 cc,Manual,2016,1197 cc,81.80 bhp,,,Petrol,5.0,₹5.75 Lakh,22 kmpl,3840 mm,K Series VVT Engine,1197 cc,81.80bhp@6000rpm,113Nm@4200rpm,4.0,4.0,DOHC,MPFI,No,No,Manual,5,22 kmpl,42 Litres,BS VI,Macpherson Strut,Torsion Beam,,Power,Tilt,,4.8 Meters,Disc,Drum,,,1735 mm,1530 mm,163 mm,2450 mm,1520 mm,1520 mm,870 kg,5.0,,,,1315 kg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.cardekho.com/used-car-details/used-Maruti-alto-800-lxi-cars-Murgud_d3fb5df6-e275-462d-9d08-1043f3c8dae2.htm,2020,-,Petrol,5 Seats,"40,000 Kms",MH00,First Owner,796 cc,Manual,2020,796 cc,47.33 bhp,,,Petrol,5.0,₹4.45 Lakh,22.05 kmpl,3445 mm,F8D Petrol Engine,796 cc,47.33bhp@6000rpm,69Nm@3500rpm,3.0,4.0,,,,,Manual,5 Speed,22.05 kmpl,35 Litres,BS VI,Mac Pherson Strut,3-Link Rigid Axle,,,Collapsible,,4.6,Disc,Drum,,,1515 mm,1475 mm,,2360 mm,1295 mm,1290 mm,755 kg,5.0,1.0,,24 kmpl,1185 kg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.cardekho.com/used-car-details/used-Tata-altroz-xz-bsvi-cars-Panaji_ed7db227-0ff2-44f5-bcb7-8054504b5944.htm,2020,-,Petrol,5 Seats,"50,000 Kms",Panaji,First Owner,1199 cc,Manual,2020,1199 cc,86.83 bhp,,,Petrol,5.0,₹4.99 Lakh,19.33 kmpl,3990 mm,1.2 l Revotron,1199 cc,86.83bhp@6000rpm,113Nm@3300rpm,3.0,4.0,,,No,,Manual,5-Speed,19.33 kmpl,37 Litres,BS VI,Independent MacPherson Dual Path Strut with Coil Spring,Twist Beam with Coil Spring and Shock Absorber,,Electric,Tilt,,5.0,Disc,Drum,,,1755 mm,1523 mm,165 mm,2501 mm,,,1025 kg,5.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.cardekho.com/used-car-details/used-Jeep-compass-20-limited-opt-diesel-bsvi-cars-Bundi_289bd5b7-8ed3-41e8-954c-e0a3605735f3.htm,2022,-,Diesel,5 Seats,"80,000 Kms",Jaipur,Second Owner,1956 cc,Manual,2022,1956 cc,167.67 bhp,,4x2,Diesel,5.0,₹3.85 Lakh,17.1 kmpl,4405 mm,2.0L Multijet Diesel,1956 cc,167.67bhp@3750rpm,350Nm@1750-2500rpm,4.0,4.0,,,Yes,,Manual,6 Speed,,,BS VI,McPherson Strut with Lower Control Arm,Multi Link Suspension with Strut Assembly,,Power,Tilt & Telescopic,Rack & Pinion,,Disc,Disc,,,1818 mm,1640 mm,,2636 mm,,,1640 kg,5.0,,,,,17.1 kmpl,60 Litres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.cardekho.com/used-car-details/used-Honda-city-i-vtec-cvt-vx-cars-Vadodara_0a317e0d-fc2c-4446-9c02-2a6676228096.htm,2015,-,Petrol,5 Seats,"80,000 Kms",Vadodara,First Owner,1497 cc,Automatic,2015,1497 cc,117.3 bhp,195  kmph,FWD,Petrol,5.0,₹4.45 Lakh,18 kmpl,4440 mm,i VTEC Engine,1497 cc,117.3bhp@6600rpm,145Nm@4600rpm,4.0,4.0,SOHC,PGM-Fi,No,No,Automatic,5 Speed CVT,18 kmpl,40 Litres,BS IV,MacPherson Strut,Torsion Beam,,Power,Tilt & Collapsible,Rack & Pinion,5.3 meters,Disc,Drum,10 Seconds,10 Seconds,1695 mm,1495 mm,165 mm,2600 mm,1480 mm,1465 mm,1085 kg,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.cardekho.com/used-car-details/used-Mahindra-xuv500-w8-fwd-cars-Bangalore_fea6481e-5f56-434f-93d1-52736ad9c4d6.htm,Aug 2015,Comprehensive,Diesel,7 Seats,"45,000 Kms",Bangalore,Second Owner,2179 cc,Manual,2015,2179 cc,140 bhp,175  kmph,AWD,Diesel,7.0,₹5.75 Lakh,15.1 kmpl,4585 mm,mHawk Diesel Engine,2179 cc,140bhp@3750rpm,330Nm@1600-2800rpm,4.0,4.0,DOHC,Direct Injection,Yes,No,Manual,6 Speed,,,BS IV,McPherson Type With Anti Roll Bar,Multi-Link Type With Anti Roll Bar,,Power,Tilt & Telescopic,Rack & Pinion,5.6 metres,Disc & Caliper Type,Disc & Caliper Type,12.5 Seconds,12.5 Seconds,1890 mm,1785 mm,,2700 mm,,,1635 kg,5.0,,,,2450 kg,15.1 kmpl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.cardekho.com/used-car-details/used-Maruti-swift-amt-zxi-cars-Bangalore_94104f52-9429-4e95-9859-e4c1ada987df.htm,Feb 2021,Comprehensive,Petrol,5 Seats,"37,452 Kms",Bangalore,First Owner,1197 cc,Automatic,2021,1197 cc,81.80 bhp,,FWD,Petrol,5.0,₹4.45 Lakh,21.21 kmpl,3840 mm,VTVT Engine,1197 cc,81.80bhp@6000rpm,113Nm@4200rpm,4.0,4.0,DOHC,MPFi,No,No,Automatic,5,21.21 kmpl,37 Litres,BS VI,Macpherson Strut,Torsion Beam,,Electric,Tilt,Rack & Pinion,4.8 Meters,Disc,Drum,12.71s,12.71s,1735 mm,1530 mm,163 mm,2450 mm,1520 mm,1520 mm,855-885 kg,5.0,2.0,,22.43 kmpl,1315 kg,,,,,,47.37m,,acc,,,,,,,18.59s-122.32kmph,,,,,,,,,,,,,,,,,,30.00m,,10.46s,19.73s,,,,,,,,,,,,,,,,,
